ego_aid,name,pub_date,pub_year,title,cited_by_count,doi,wid,authors,work_type,ego_age,nb_coauthors
A5042896751,Seth Frietze,2023-03-10,2023,supplementary figure 1 from carm1 regulates estrogen-stimulated breast cancer growth through up-regulation of &lt;i&gt;e2f1&lt;/i&gt;,0,https://doi.org/10.1158/0008-5472.22370226,W4361240809,"Seth Frietze, Mathieu Lupien, Pamela A. Silver, Myles Brown",preprint,22.0,4
A5006901996,William S. Keeton,2023-03-09,2023,synchronised disturbances in spruce- and beech-dominated forests across the largest primary mountain forest landscape in temperate europe,8,https://doi.org/10.1016/j.foreco.2023.120906,W4362473382,"Ondrej Kameniar, Ondřej Vostarek, Martin Mikoláš, Marek Svitok, Michal Frankovič, Robert C. Morrissey, Daniel Kozák, Thomas A. Nagel, Martin Dušátko, Jakob Pavlin, Matej Ferenčík, William S. Keeton, Andreea Petronela Spînu, Ion Cătălin Petriţan, Linda Majdanová, Katarína Markuljaková, Cătălin-Constantin Roibu, Rhiannon Gloor, Radek Bače, Arne Buechling, Michal Synek, Miloš Rydval, Jakub Málek, Krešimír Begović, Jeňýk Hofmeister, Ruffy Rodrigo, Joseph L. Pettit, Ecaterina Fodor, Pavel Janda, Miroslav Svoboda",article,50.0,30
A5103217263,Gary S. Stein,2023-03-09,2023,supplementary figure 1 from altered runx1 subnuclear targeting enhances myeloid cell proliferation and blocks differentiation by activating a mir-24/mkp-7/mapk network,0,https://doi.org/10.1158/0008-5472.22382849,W4361838005,"Sayyed K. Zaidi, Christopher R. Dowdy, André J. van Wijnen, Jane B. Lian, Azra Raza, Janet L. Stein, Carlo M. Croce, Gary S. Stein",preprint,68.0,8
A5031362021,Jane B. Lian,2023-03-09,2023,supplementary data from wwox and p53 dysregulation synergize to drive the development of osteosarcoma,0,https://doi.org/10.1158/0008-5472.22412997.v1,W4361897063,"Sara Del Mare, Hussam Husanie, Ortal Iancu, Mohammad Abu-Odeh, Konstantinos Evangelou, Francesca Lovat, Stefano Volinia, Jonathan Gordon, Gail Amir, Janet L. Stein, Gary S. Stein, Carlo M. Croce, Vassilis G. Gorgoulis, Jane B. Lian, Rami I. Aqeilan",preprint,51.0,15
A5031362021,Jane B. Lian,2023-03-09,2023,supplementary figure s3 from targeting of runx2 by mir-135 and mir-203 impairs progression of breast cancer and metastatic bone disease,0,https://doi.org/10.1158/0008-5472.22407354,W4361973911,"Hanna Taipaleenmäki, Gillian Browne, Jacqueline Akech, Jozef Zustin, André J. van Wijnen, Janet L. Stein, Eric Hesse, Gary S. Stein, Jane B. Lian",preprint,51.0,9
A5103217263,Gary S. Stein,2023-03-09,2023,data from mirna signatures associate with pathogenesis and progression of osteosarcoma,0,https://doi.org/10.1158/0008-5472.c.6504243.v1,W4392725277,"Kevin B. Jones, Zaidoun Salah, Sara Del Mare, Marco Galasso, Eugenio Gaudio, Gerard J. Nuovo, Francesca Lovat, Kimberly LeBlanc, Jeff Palatini, R. Lor Randall, Stefano Volinia, Gary S. Stein, Carlo M. Croce, Jane B. Lian, Rami I. Aqeilan",preprint,68.0,15
A5031362021,Jane B. Lian,2023-03-09,2023,supplementary figure s4 from targeting of runx2 by mir-135 and mir-203 impairs progression of breast cancer and metastatic bone disease,0,https://doi.org/10.1158/0008-5472.22407351.v1,W4361849130,"Hanna Taipaleenmäki, Gillian Browne, Jacqueline Akech, Jozef Zustin, André J. van Wijnen, Janet L. Stein, Eric Hesse, Gary S. Stein, Jane B. Lian",preprint,51.0,9
A5110213117,Adrian Ivakhiv,2023-03-08,2023,vantage points,0,https://doi.org/10.3167/turba.2023.020104,W4381295307,"Adrian Ivakhiv, Alevtina Kakhidze, Sigrid Gareis, Jay Pather, Charulatha Mani, Elad Lapidot, Can Dündar, Andi Teichmann, Sandeep Bhagwati",article,32.0,9
A5081119848,Janet L. Stein,2023-03-08,2023,data from integrin αvβ6 promotes an osteolytic program in cancer cells by upregulating mmp2,0,https://doi.org/10.1158/0008-5472.c.6505739,W4361822223,"Anindita Dutta, Jing Li, Huimin Lu, Jacqueline Akech, Jitesh Pratap, Tao Wang, Brad J. Zerlanko, Thomas J. FitzGerald, Jiang Zhong, Ruth Birbe, John T. Wixted, Shelia M. Violette, Janet L. Stein, Gary S. Stein, Jane B. Lian, Lucia R. Languino",preprint,59.0,16
A5031362021,Jane B. Lian,2023-03-08,2023,supplementary figures 1-5 from ectopic runx2 expression in mammary epithelial cells disrupts formation of normal acini structure: implications for breast cancer progression,0,https://doi.org/10.1158/0008-5472.22382168.v1,W4361842817,"Jitesh Pratap, Karen M. Imbalzano, Jean M. Underwood, Nathalie Cohet, Karthiga Devi Gokul, Jacqueline Akech, André J. van Wijnen, Janet L. Stein, Anthony N. Imbalzano, Jeffrey A. Nickerson, Jane B. Lian, Gary S. Stein",preprint,51.0,12
A5041409879,Julia Perdrial,2023-03-08,2023,disentangling the responses of dissolved organic carbon and nitrogen concentrations to overlapping drivers in a northeastern united states forested watershed,12,https://doi.org/10.3389/frwa.2023.1065300,W4324087519,"Manya Ruckhaus, Erin Seybold, Kristen L. Underwood, Bryn Stewart, Dustin W. Kincaid, James B. Shanley, Li Li, Julia Perdrial",article,15.0,8
A5023858070,Mary Cushman,2023-03-08,2023,multi-ancestry genome-wide study in &gt;2.5 million individuals reveals heterogeneity in mechanistic pathways of type 2 diabetes and complications,14,https://doi.org/10.1101/2023.03.31.23287839,W4362579425,"Ken Suzuki, Konstantinos Hatzikotoulas, Lorraine Southam, Henry J. Taylor, Xianyong Yin, Kim Lorenz, Ravi Mandla, Alicia Huerta-Chagoya, Nigel W. Rayner, Ozvan Bocher, Soumasree De, Kyuto Sonehara, Shinichi Namba, Simon S. K. Lee, Michael Preuß, Lauren E. Petty, Philip Schroeder, Brett Vanderwerff, Mart Kals, Fiona Bragg, Kuang Lin, Xiuqing Guo, Weihua Zhang, Jie Yao, Young Jin Kim, Mariaelisa Graff, Fumihiko Takeuchi, Jana Nano, Amel Lamri, Masahiro Nakatochi, Sanghoon Moon, Robert A. Scott, James P. Cook, Jung‐Jin Lee, Ian Pan, Daniel Taliun, Esteban J. Parra, Jin Fang Chai, Lawrence F. Bielak, Yasuharu Tabara, Yang Hai, Guðmar Þorleifsson, Niels Grarup, Tamar Sofer, Matthias Wuttke, Chloé Sarnowski, Christian Gieger, Darryl Nousome, Stella Trompet, Soo‐Heon Kwak, Jirong Long, Meng Sun, Tong Lin, Wei‐Min Chen, Suraj S. Nongmaithem, Raymond Noordam, Victor Lim, Claudia H.T. Tam, Yoonjung Yoonie Joo, Chien-Hsiun Chen, Laura M. Raffield, Bram P. Prins, Aude Nicolas, Lisa R. Yanek, Guanjie Chen, Jennifer A. Brody, Edmond K. Kabagambe, Ping An, Anny H. Xiang, Hyeok Sun Choi, Brian E. Cade, Jingyi Tan, K. Alaine Broadaway, Alice Williamson, Zoha Kamali, Jinrui Cui, Linda S. Adair, Adebowale Adeyemo, Carlos A. Aguilar‐Salinas, Tarunveer S. Ahluwalia, Sonia S. Anand, Alain G. Bertoni, Jette Bork‐Jensen, Ivan Brandslund, Thomas A. Buchanan, Charles Burant, Adam S. Butterworth, Mickaël Canouil, Juliana C.N. Chan, Li-Ching Chang, Miao-Li Chee, Ji Chen, Shyh‐Huei Chen, Yuan-Tsong Chen, Zhengming Chen, Lee‐Ming Chuang, Mary Cushman, John Danesh, Swapan K. Das, H. Janaka de Silva",preprint,49.0,100
A5081119848,Janet L. Stein,2023-03-08,2023,supplementary figures 1-5 from ectopic runx2 expression in mammary epithelial cells disrupts formation of normal acini structure: implications for breast cancer progression,0,https://doi.org/10.1158/0008-5472.22382168.v1,W4361842817,"Jitesh Pratap, Karen M. Imbalzano, Jean M. Underwood, Nathalie Cohet, Karthiga Devi Gokul, Jacqueline Akech, André J. van Wijnen, Janet L. Stein, Anthony N. Imbalzano, Jeffrey A. Nickerson, Jane B. Lian, Gary S. Stein",preprint,59.0,12
A5023858070,Mary Cushman,2023-03-07,2023,gut microbiota-associated metabolites and risk of ischemic stroke in regards,6,https://doi.org/10.1177/0271678x231162648,W4323535395,"Zsuzsanna Ament, Amit Patki, Varun Bhave, Ninad S. Chaudhary, Ana‐Lucia Garcia Guarniz, Naruchorn Kijpaisalratana, Suzanne E. Judd, Mary Cushman, D. Leann Long, Marguerite R. Irvin, W. Taylor Kimberly",article,49.0,11
A5046801350,Louis deRosset,2023-03-07,2023,grounding and reduction,0,https://doi.org/10.1093/oso/9780198812890.003.0004,W4360617081,Louis deRosset,book-chapter,17.0,1
A5062403203,James P. Bagrow,2023-03-07,2023,packetized energy management: coordinating transmission and distribution (final report),0,https://doi.org/10.2172/1995428,W4388182825,"Mads Almassalkhi, Paul Hines, Jeff Frolík, Luis Duffaut-Espinosa, Hamid R. Ossareh, James P. Bagrow, Sumit Paudayl",report,19.0,7
A5046801350,Louis deRosset,2023-03-07,2023,some features of grounding,0,https://doi.org/10.1093/oso/9780198812890.003.0002,W4360617084,Louis deRosset,book-chapter,17.0,1
A5031362021,Jane B. Lian,2023-03-07,2023,supplementary figure 4 from altered runx1 subnuclear targeting enhances myeloid cell proliferation and blocks differentiation by activating a mir-24/mkp-7/mapk network,0,https://doi.org/10.1158/0008-5472.22382840.v1,W4361843647,"Sayyed K. Zaidi, Christopher R. Dowdy, André J. van Wijnen, Jane B. Lian, Azra Raza, Janet L. Stein, Carlo M. Croce, Gary S. Stein",preprint,51.0,8
A5103217263,Gary S. Stein,2023-03-06,2023,data from wwox and p53 dysregulation synergize to drive the development of osteosarcoma,0,https://doi.org/10.1158/0008-5472.c.6508581.v1,W4361823804,"Sara Del Mare, Hussam Husanie, Ortal Iancu, Mohammad Abu-Odeh, Konstantinos Evangelou, Francesca Lovat, Stefano Volinia, Jonathan Gordon, Gail Amir, Janet L. Stein, Gary S. Stein, Carlo M. Croce, Vassilis G. Gorgoulis, Jane B. Lian, Rami I. Aqeilan",preprint,68.0,15
A5103217263,Gary S. Stein,2023-03-06,2023,data from targeting of runx2 by mir-135 and mir-203 impairs progression of breast cancer and metastatic bone disease,0,https://doi.org/10.1158/0008-5472.c.6507288.v1,W4392687123,"Hanna Taipaleenmäki, Gillian Browne, Jacqueline Akech, Jozef Zustin, André J. van Wijnen, Janet L. Stein, Eric Hesse, Gary S. Stein, Jane B. Lian",preprint,68.0,9
A5064679606,Brian Beckage,2023-03-06,2023,integrating climate change into projections of soil carbon sequestration from regenerative agriculture,5,https://doi.org/10.1371/journal.pclm.0000130,W4324342801,"Serge Wiltshire, Brian Beckage",article,24.0,2
A5103217263,Gary S. Stein,2023-03-05,2023,supplementary figure legends 1-3 from runx2 transcriptional activation of indian hedgehog and a downstream bone metastatic pathway in breast cancer cells,0,https://doi.org/10.1158/0008-5472.22375850,W4361829074,"Jitesh Pratap, John J. Wixted, Tripti Gaur, Sayyed K. Zaidi, Jason R. Dobson, Karthiga Devi Gokul, Sadiq Hussain, André J. van Wijnen, Janet L. Stein, Gary S. Stein, Jane B. Lian",preprint,68.0,11
A5053327116,Mads Almassalkhi,2023-03-05,2023,packetized energy management: coordinating transmission and distribution (final report),0,https://doi.org/10.2172/1995428,W4388182825,"Mads Almassalkhi, Paul Hines, Jeff Frolík, Luis Duffaut-Espinosa, Hamid R. Ossareh, James P. Bagrow, Sumit Paudayl",report,12.0,7
A5082463471,Niccolo M. Fiorentino,2023-03-03,2023,does interpolation and intra-user variability affect the accuracy of arthrokinematic measurements in the knee? a dual fluoroscopic imaging and model-based tracking study,0,https://doi.org/10.1016/j.medengphy.2023.103968,W4324144231,"John C. Ramsdell, Marit E. Scott, Bruce D. Beynnon, Niccolo M. Fiorentino",article,18.0,4
A5014570718,Jason H. T. Bates,2023-03-03,2023,ventilator-induced lung injury as a dynamic balance between epithelial cell damage and recovery,2,https://doi.org/10.1007/s10439-023-03186-1,W4362458752,"Jason H. T. Bates, Gary F. Nieman, Michaela Kollisch‐Singule, Donald P. Gaver",article,34.0,4
A5001775538,Hugh Garavan,2023-03-03,2023,a biologically informed polygenic score of neuronal plasticity moderates the association between cognitive aptitudes and cortical thickness in adolescents,4,https://doi.org/10.1016/j.dcn.2023.101232,W4327569474,"Xavier Navarri, Daniel E. Vosberg, Jean Shin, Louis Richer, Gabriel Leonard, G. Bruce Pike, Tobias Banaschewski, Arun L.W. Bokde, Sylvane Desrivières, Herta Flor, Antoine Grigis, Hugh Garavan, Penny Gowland, Andreas Heinz, Rüdiger Brühl, Jean‐Luc Martinot, Marie‐Laure Paillère Martinot, Éric Artiges, Frauke Nees, Dimitri Papadopoulos Orfanos, Luise Poustka, Sarah Hohmann, Juliane H. Fröhner, Michael N. Smolka, Nilakshi Vaidya, Henrik Walter, Robert Whelan, Günter Schumann, Zdenka Pausová, Tomáš Paus",article,31.0,30
A5108368069,Philip A. Ades,2023-03-02,2023,self-reported executive function in hospitalized cardiac patients and associations with patient characteristics and cardiac rehabilitation attendance,0,https://doi.org/10.1097/hcr.0000000000000785,W4322719024,"Brian Katz, Sherrie Khadanga, William Middleton, Katharine Mahoney, Patrick D. Savage, Michael DeSarno, Philip A. Ades, Diann E. Gaalema",article,39.0,8
A5023858070,Mary Cushman,2023-03-01,2023,"dietary patterns, apolipoprotein l1 risk genotypes, and ckd outcomes among black adults in the reasons for geographic and racial differences in stroke (regards) cohort study",4,https://doi.org/10.1016/j.xkme.2023.100621,W4323308753,"Titilayo O. Ilori, Marquita S. Gray, Parin N. Desai, Katharine L. Cheung, Suzanne E. Judd, Deidra C. Crews, Mary Cushman, Cheryl A. Winkler, Michael G. Shlipak, Jeffrey B. Kopp, Rakhi P. Naik, Michelle M. Estrella, Orlando M. Gutiérrez, Holly Kramer",article,49.0,14
A5001775538,Hugh Garavan,2023-02-26,2023,conduct problems are associated with accelerated thinning of emotion-related cortical regions in a community-based sample of adolescents,4,https://doi.org/10.1016/j.pscychresns.2023.111614,W4320921313,"Matthew D. Albaugh, James J. Hudziak, Philip A. Spechler, Bader Chaarani, Claude Lepage, Seun Jeon, Pierre Rioux, Alan C. Evans, Tobias Banaschewski, Arun L.W. Bokde, Sylvane Desrivières, Herta Flor, Penny Gowland, Andreas Heinz, Bernd Ittermann, Jean‐Luc Martinot, Marie‐Laure Paillère Martinot, Frauke Nees, Dimitri Papadopoulos Orfanos, Luise Poustka, Sabina Millenet, Juliane H. Fröhner, Michael N. Smolka, Henrik Walter, Robert Whelan, Günter Schumann, Alexandra Potter, Hugh Garavan",article,31.0,28
A5052355819,Matthew A. Caporizzo,2023-02-26,2023,myocardial viscoelasticity impairs late-filling in working myocardial slice preparations,0,https://doi.org/10.1016/j.bpj.2022.11.2204,W4319931041,"Emmaleigh N. Hancock, Alexa R. Price, Matthew A. Caporizzo",article,12.0,3
A5019140171,David Conner,2023-02-26,2023,anchor institutions and food resilience: a multiple streams approach,0,https://doi.org/10.18461/ijfsd.v14i2.f1,W4408777576,"Naomi Cunningham, David Conner, Travis Reynolds",article,26.0,3
A5112965505,Nick Cheney,2023-02-25,2023,chest-based wearables and individualized distributions for assessing postural sway in persons with multiple sclerosis,0,https://doi.org/10.36227/techrxiv.22114286.v1,W4321436053,"Brett C. Meyer, Jenna Cohen, Nicole Donahue, Sam Fox, Aisling O’Leary, Anna Jane Brown, Tyler VanDyk, Paolo B. DePetrillo, Melissa Ceruolo, Nick Cheney, Andrew Solomon, Ryan S. McGinnis",preprint,10.0,12
A5014570718,Jason H. T. Bates,2023-02-24,2023,quantitative imaging metrics for the assessment of pulmonary pathophysiology: an official american thoracic society and fleischner society joint workshop report,16,https://doi.org/10.1513/annalsats.202211-915st,W4318755158,"Connie C. W. Hsia, Jason H. T. Bates, Bastiaan Driehuys, Sean B. Fain, Jonathan Goldin, Eric A. Hoffman, James C. Hogg, David L. Levin, David A. Lynch, Matthias Ochs, Grace Párraga, G. Kim Prisk, Benjamin M. Smith, Merryn H. Tawhai, Marcos F. Vidal Melo, Jason C. Woods, Susan R. Hopkins",article,34.0,17
A5086838547,Pablo S. Bose,2023-02-24,2023,"the shifting landscape of international resettlement: canada, the us and syrian refugees",2,https://doi.org/10.4324/9781003376217-2,W4320491658,Pablo S. Bose,book-chapter,21.0,1
A5081119848,Janet L. Stein,2023-02-24,2023,cbfβ is a novel modulator against osteoarthritis by maintaining articular cartilage homeostasis through tgf-ꞵ signaling,3,https://doi.org/10.20944/preprints202302.0284.v1,W4321248172,"Xiangguo Che, Xian Jin, Na Rae Park, Hee-June Kim, Hee-Soo Kyung, Hyun‐Ju Kim, Jane B. Lian, Janet L. Stein, Je‐Yong Choi",preprint,59.0,9
A5079985070,Rachelle K. Gould,2023-02-23,2023,human–nature relationships,0,https://doi.org/10.4337/9781788974912.h.35,W4321464307,Rachelle K. Gould,book-chapter,28.0,1
A5006901996,William S. Keeton,2023-02-23,2023,importance of conserving large and old trees to continuity of tree‐related microhabitats,37,https://doi.org/10.1111/cobi.14066,W4319460391,"Daniel Kozák, Marek Svitok, Veronika Zemlerová, Martin Mikoláš, Thibault Lachat, Laurent Larrieu, Yoan Paillet, Arne Buechling, Radek Bače, William S. Keeton, Lucie Vítková, Krešimír Begović, Vojtěch Čada, Martin Dušátko, Matej Ferenčík, Michal Frankovič, Rhiannon Gloor, Jeňýk Hofmeister, Pavel Janda, Ondrej Kameniar, Tomáš Kníř, Linda Majdanová, Marek Mejstřík, Jakob Pavlin, Dheeraj Ralhan, Ruffy Rodrigo, Cătălin-Constantin Roibu, Michal Synek, Ondřej Vostarek, Miroslav Svoboda",article,50.0,30
A5088271995,Osama F. Harraz,2023-02-23,2023,diversity of cells and signals in the cardiovascular system,9,https://doi.org/10.1113/jp284011,W4319294890,"Eleonora Grandi, Manuel F. Navedo, Jeffrey J. Saucerman, Donald M. Bers, Nipavan Chiamvimonvat, Rose E. Dixon, Dobromir Dobrev, Ana M. Gómez, Osama F. Harraz, Bence Hegyi, David Jones, Trine Krogh‐Madsen, Walter L. Murfee, Matthew A. Nystoriak, Nikki Gillum Posnack, Crystal M. Ripplinger, Rengasayee Veeraraghavan, Seth H. Weinberg",article,14.0,18
A5054296464,Laura J. May‐Collado,2023-02-22,2023,"deep mtdna sequence divergences and possible species radiation of whip spiders (arachnida, amblypygi, phrynidae, phrynus/paraphrynus) among caribbean oceanic and cave islands",6,https://doi.org/10.3390/taxonomy3010011,W4322496358,"Ingi Agnarsson, Jonathan A. Coddington, Laura Caicedo-Quiroga, Laura J. May‐Collado, Snæbjörn Pálsson",article,18.0,5
A5019605511,Julie A. Dumas,2023-02-21,2023,mechanisms of healthy aging: an integrated neurobiological perspective on mood and cognitive function,0,https://doi.org/10.1016/j.jagp.2022.12.275,W4321014423,"Julie A. Dumas, Swathi Gujral, Lauren E. Oberlin, Lindsay W. Victoria",article,22.0,4
A5031362021,Jane B. Lian,2023-02-21,2023,cbfβ is a novel modulator against osteoarthritis by maintaining articular cartilage homeostasis through tgf-ꞵ signaling,3,https://doi.org/10.20944/preprints202302.0284.v1,W4321248172,"Xiangguo Che, Xian Jin, Na Rae Park, Hee-June Kim, Hee-Soo Kyung, Hyun‐Ju Kim, Jane B. Lian, Janet L. Stein, Je‐Yong Choi",preprint,51.0,9
A5076884495,David B. Bernstein,2023-02-21,2023,construction and modeling of a coculture microplate for real-time measurement of microbial interactions,17,https://doi.org/10.1128/msystems.00017-21,W4321446649,"Charles Jo, David B. Bernstein, Natalie Vaisman, Horácio M. Frydman, Daniel Segrè",article,9.0,5
A5011360985,Emily Beam,2023-02-21,2023,social media as a recruitment and data collection tool: experimental evidence on the relative effectiveness of web surveys and chatbots,14,https://doi.org/10.1016/j.jdeveco.2023.103069,W4319072793,Emily Beam,article,13.0,1
A5023858070,Mary Cushman,2023-02-21,2023,abstract p381: factor viii and incident hypertension in black and white adults: the reasons for geographic and racial differences in stroke (regards) cohort study,0,https://doi.org/10.1161/circ.147.suppl_1.p381,W4324140187,"Eric Stoutenburg, Sarah Sherman, Maria Cristina Bravo, Virginia J. Howard, Debora Kamin Mukaz, Mary Cushman, Neil A. Zakai, Suzanne E. Judd, Tim B Plante",article,49.0,9
A5074235895,Marilyn J. Cipolla,2023-02-20,2023,abstract tp228: differential effect of serum from intracerebral hemorrhage and small vessel disease patients on nonischemic cerebral arteries,0,https://doi.org/10.1161/str.54.suppl_1.tp228,W4319007901,"Ryan D. Hunt, Wayne M. Clark, Marilyn J. Cipolla",article,43.0,3
A5023858070,Mary Cushman,2023-02-20,2023,"abstract 83: racial disparities in gluconic acid, a lifestyle-related biomarker associated with stroke in regards",0,https://doi.org/10.1161/str.54.suppl_1.83,W4319008065,"Naruchorn Kijpaisalratana, Zsuzsanna Ament, Amit Patki, Varun Bhave, Ana‐Lucia Garcia Guarniz, Suzanne E. Judd, Mary Cushman, D. Leann Long, Marguerite M Irvin, W. Taylor Kimberly",article,49.0,10
A5019140171,David Conner,2023-02-18,2023,the experience of vermont local food businesses during the first year of the covid-19 pandemic,2,https://doi.org/10.5304/jafscd.2023.122.003,W4320482218,"Claire Whitehouse, David Conner, Lisa Chase, Travis Reynolds",article,26.0,4
A5090686681,Joshua Farley,2023-02-18,2023,equimarginal principle of optimization,0,https://doi.org/10.4337/9781788974912.e.148,W4321464320,Joshua Farley,book-chapter,19.0,1
A5014700972,Harold L. Dauerman,2023-02-18,2023,trends and predictors of short length of stay following transcatheter aortic valve replacement,5,https://doi.org/10.1016/j.carrev.2023.02.007,W4320731568,"Anand Muthu Krishnan, George Zhang, Toishi Sharma, Fuyuki Hirashima, Harold L. Dauerman, Rony Lahoud",article,27.0,6
A5001775538,Hugh Garavan,2023-02-17,2023,task fmri paradigms may capture more behaviorally relevant information than resting-state functional connectivity,79,https://doi.org/10.1016/j.neuroimage.2023.119946,W4321033052,"Weiqi Zhao, Carolina Makowski, Donald J. Hagler, Hugh Garavan, Wesley K. Thompson, Deanna J. Greene, Terry L. Jernigan, Anders M. Dale",article,31.0,8
A5070850590,Jean-Gabriel Young,2023-02-17,2023,"latent network models to account for noisy, multiply reported social network data",10,https://doi.org/10.1093/jrsssa/qnac004,W4319603195,"Caterina De Bacco, Martina Contisciani, Jonathan Cardoso‐Silva, Hadiseh Safdari, Gabriela Lima Borges, Diego Baptista, Tracy M. Sweet, Jean-Gabriel Young, Jeremy Koster, Cody T. Ross, Richard McElreath, Daniel Redhead, Eleanor A. Power",article,11.0,13
A5014570718,Jason H. T. Bates,2023-02-16,2023,predicting alveolar ventilation heterogeneity in pulmonary fibrosis using a non-uniform polyhedral spring network model,5,https://doi.org/10.3389/fnetp.2023.1124223,W4319795134,"Joseph K. Hall, Jason H. T. Bates, Dylan T. Casey, Erzsébet Bartolák‐Suki, Kenneth R. Lutchen, Bélâ Suki",article,34.0,6
A5010739172,Brendan Fisher,2023-02-16,2023,the impact of air pollution on behavior changes and outdoor recreation in chinese cities,15,https://doi.org/10.1016/j.landurbplan.2023.104727,W4322422791,"Ganlin Huang, Yaqiong Jiang, Weiqi Zhou, Steward T. A. Pickett, Brendan Fisher",article,20.0,5
A5090345791,Rebecca A. Aslakson,2023-02-16,2023,patient characteristics associated with occurrence of preoperative goals-of-care conversations,4,https://doi.org/10.1001/jamanetworkopen.2022.55407,W4319657103,"Kyung Mi Kim, Karleen F. Giannitrapani, Ariadna Garcia, Derek Boothroyd, Adela Wu, Raymond Van Cleve, Matthew McCaa, Maria Yefimova, Rebecca A. Aslakson, Arden M. Morris, Scott Shreve, Karl Lorenz",article,13.0,12
A5005224275,R. Chase Cockrell,2023-02-15,2023,a virtual reading center model using crowdsourcing to grade photographs for trachoma: validation study,0,https://doi.org/10.2196/41233,W4321360394,"Christopher J. Brady, R. Chase Cockrell, Lindsay R Aldrich, Meraf A. Wolle, Sheila K. West",article,9.0,5
A5079985070,Rachelle K. Gould,2023-02-15,2023,relational values,3,https://doi.org/10.4337/9781788974912.r.27,W4321465832,Rachelle K. Gould,book-chapter,28.0,1
A5050393620,Bin Deng,2023-02-15,2023,"synthesis and photoluminescence properties of a novel blue-emitting phosphor ca3teo6 co-doped with tm3+, na+",0,https://doi.org/10.1117/12.2669905,W4320723879,"Renfu Deng, Jian‐Hong Jiang, Ling-Ling Zheng, Bin Deng",article,28.0,4
A5001775538,Hugh Garavan,2023-02-14,2023,"longitudinal associations between peer and family relationships, emotional symptoms, and regional brain volume across adolescence",5,https://doi.org/10.1007/s10964-023-01740-7,W4321478556,"Jessica Stepanous, Luke Munford, Pamela Qualter, Frauke Nees, Rebecca Elliott, Tobias Banaschewski, Arun L.W. Bokde, Sylvane Desrivières, Herta Flor, Antoine Grigis, Hugh Garavan, Penny Gowland, Andreas Heinz, Rüdiger Brühl, Jean‐Luc Martinot, Marie‐Laure Paillère Martinot, Éric Artiges, Dimitri Papadopoulos Orfanos, Tomáš Paus, Luise Poustka, Sarah Hohmann, Sabina Millenet, Juliane H. Fröhner, Michael N. Smolka, Nilakshi Vaidya, Henrik Walter, Robert Whelan, Günter Schumann",article,31.0,28
A5026763824,David C. Jangraw,2023-02-14,2023,a highly replicable decline in mood during rest and simple tasks,29,https://doi.org/10.1038/s41562-023-01519-7,W4322495054,"David C. Jangraw, Hanna Keren, Haorui Sun, Rachel L Bedder, Robb B. Rutledge, Francisco Pereira, Adam G. Thomas, Daniel S. Pine, Charles Zheng, Dylan M. Nielson, Argyris Stringaris",article,45.0,11
A5023858070,Mary Cushman,2023-02-13,2023,abstract p150: residential segregation and hypertension risk in black and white americans,0,https://doi.org/10.1161/circ.147.suppl_1.p150,W4324140398,"Debora Kamin Mukaz, Andrew Sparks, Timothy B. Plante, Suzanne E. Judd, George Howard, Virginia J. Howard, April P. Carson, Lorraine T. Dean, Geoff Dougherty, Mary Cushman",article,49.0,10
A5074235895,Marilyn J. Cipolla,2023-02-13,2023,hemera 1 carboxyhemoglobin oxygen delivery for revascularization in acute stroke: phase 1 clinical t,0,https://doi.org/10.1055/s-0043-1763458,W4327932233,"Italo Linfante, Wayne M. Clark, Diogo Houssen, Ricardó A. Hanel, Rwoof Reshi, Guilherme Dabus, Marilyn J. Cipolla, David Lieberskind, Raul G Nogueira",article,43.0,9
A5070545248,J.H.C. Costa,2023-02-12,2023,a randomized controlled trial investigating the effect of transport duration and age at transport on surplus dairy calves: part i. impact on health and growth,19,https://doi.org/10.3168/jds.2022-22366,W4320717583,"H.M. Goetz, K.C. Creutzinger, D.F. Kelton, J.H.C. Costa, Charlotte B. Winder, D.L. Renaud",article,16.0,6
A5023858070,Mary Cushman,2023-02-10,2023,abstract mp57: coagulation factor ix and incident diabetes risk: the reasons for geographic and racial differences in stroke (regards) study,0,https://doi.org/10.1161/circ.147.suppl_1.mp57,W4324140222,"Megan Zhou, Katherine Wilkinson, Timothy B. Plante, Debora Kamin Mukaz, D. Leann Long, Neil A. Zakai, Mary Cushman, Nels C. Olson",article,49.0,8
A5070253378,Alicia M. Ebert,2023-02-09,2023,myosin binding protein h dominates the “c-zone” in ultrafast swimming muscles of developing zebrafish,0,https://doi.org/10.1016/j.bpj.2022.11.374,W4319986603,"Andrew F. Mead, Neil B. Wood, Shane R. Nelson, Guy G. Kennedy, Angela Ploysangngam, Alicia M. Ebert, Aaron N. Johnson, Christina A. Gurnett, Michael J. Previs, David M. Warshaw",article,18.0,10
A5070545248,J.H.C. Costa,2023-02-09,2023,a randomized controlled trial investigating the effect of transport duration and age at transport on surplus dairy calves: part ii. impact on hematological variables,12,https://doi.org/10.3168/jds.2022-22367,W4320716808,"H.M. Goetz, K.C. Creutzinger, D.F. Kelton, J.H.C. Costa, Charlotte B. Winder, Diego E. Gómez, D.L. Renaud",article,16.0,7
